customer_id,age,gender,city,tenure_months,avg_order_value,total_orders,last_purchase_days_ago,support_tickets,subscription_type,churn,churn_probability,churn_actual,risk_band
130718,42,Male,Delhi,119,7894,421,213,28,Silver,1,0.0,1,Low
288681,68,Male,Delhi,29,7970,479,488,10,Silver,0,0.0,0,Low
236090,60,Female,Chennai,22,350,128,591,12,Basic,1,1.0,1,High
103191,23,Female,Bangalore,117,9339,293,514,47,Platinum,0,0.0,0,Low
231670,65,Female,Hyderabad,19,2997,319,124,27,Silver,1,0.0,1,Low
258647,25,Female,Hyderabad,3,1083,465,607,36,Gold,1,0.0,1,Low
225351,25,Male,Bangalore,38,7431,39,239,38,Silver,0,0.0,0,Low
255222,28,Female,Hyderabad,24,8715,1,447,30,Basic,0,1.0,0,High
216991,22,Male,Delhi,71,1799,50,543,28,Silver,0,1.0272700614020605e-62,0,Low
261999,18,Male,Chennai,77,601,470,630,15,Silver,1,0.0,1,Low
216752,60,Female,Delhi,93,1354,255,134,26,Silver,0,0.0,0,Low
202187,36,Female,Hyderabad,103,5979,367,423,35,Basic,0,0.0,0,Low
275001,64,Female,Chennai,26,9688,427,14,13,Basic,0,0.0,0,Low
166670,44,Male,Pune,28,2657,14,300,28,Basic,0,0.0442667881006696,0,Low
281376,68,Male,Bangalore,57,5165,201,446,1,Gold,1,0.0,1,Low
107219,40,Female,Kolkata,112,1265,166,72,43,Basic,0,0.0,0,Low
151003,50,Female,Pune,58,2425,171,544,9,Basic,1,0.0,1,Low
277421,65,Female,Chennai,6,6825,77,87,3,Basic,0,0.0,0,Low
134437,38,Male,Bangalore,97,4925,65,605,2,Basic,0,0.0,0,Low
166106,28,Female,Mumbai,60,8867,448,587,39,Basic,1,0.0,1,Low
189950,20,Male,Pune,90,9351,164,573,24,Silver,1,0.0,1,Low
245155,23,Male,Kolkata,40,9694,262,381,48,Silver,1,0.0,1,Low
250086,31,Male,Delhi,13,494,127,612,2,Basic,1,1.0,1,High
212479,50,Female,Mumbai,80,5222,384,292,8,Basic,0,0.0,0,Low
187107,42,Female,Chennai,89,7676,366,163,14,Silver,1,0.0,1,Low
182653,68,Male,Hyderabad,36,9267,216,585,11,Silver,0,0.0,0,Low
126742,45,Male,Delhi,95,6679,147,529,5,Basic,0,0.0,0,Low
279083,65,Male,Mumbai,111,6519,67,96,22,Silver,0,0.0,0,Low
253344,30,Female,Delhi,27,1029,212,474,3,Basic,0,0.0,0,Low
227815,24,Female,Kolkata,68,6608,163,156,1,Basic,0,0.0,0,Low
101151,31,Male,Bangalore,15,7204,383,72,12,Silver,1,0.0,1,Low
255517,38,Female,Hyderabad,108,3894,121,683,25,Basic,1,0.0,1,Low
207044,45,Female,Kolkata,38,4780,141,130,35,Basic,0,0.0,0,Low
220685,25,Male,Delhi,34,2349,259,167,26,Basic,1,0.0,1,Low
206999,36,Female,Mumbai,5,2004,407,37,12,Platinum,0,0.0,0,Low
138988,52,Male,Chennai,34,9862,170,263,34,Basic,1,0.0,1,Low
258836,56,Male,Hyderabad,35,7042,162,223,21,Gold,0,0.0,0,Low
181101,44,Male,Kolkata,25,6373,438,29,18,Silver,0,0.0,0,Low
154504,56,Male,Bangalore,80,4924,202,20,30,Platinum,0,0.0,0,Low
232491,21,Male,Hyderabad,94,5010,170,71,20,Silver,0,0.0,0,Low
188297,69,Male,Pune,96,2482,306,254,7,Basic,0,0.0,0,Low
262736,38,Male,Bangalore,111,8942,138,26,19,Basic,0,0.0,0,Low
157797,67,Female,Mumbai,96,864,394,371,40,Basic,1,0.0,1,Low
229930,31,Female,Hyderabad,11,5857,461,646,29,Silver,1,0.0,1,Low
143838,47,Female,Delhi,84,6603,308,219,26,Silver,0,0.0,0,Low
199422,53,Male,Delhi,63,6001,58,689,24,Platinum,0,0.0,0,Low
104908,25,Female,Chennai,67,3881,257,309,17,Platinum,0,0.0,0,Low
115950,50,Male,Bangalore,8,4437,337,296,39,Platinum,0,0.0,0,Low
294178,57,Male,Mumbai,114,8953,275,691,16,Gold,0,0.0,0,Low
117995,27,Female,Hyderabad,91,1579,174,316,5,Basic,0,0.0,0,Low
190362,59,Female,Bangalore,48,9898,63,669,13,Silver,1,0.0,1,Low
210900,24,Male,Hyderabad,90,8089,360,31,8,Basic,0,0.0,0,Low
147627,69,Male,Delhi,29,8732,87,276,24,Silver,0,0.0,0,Low
228381,42,Female,Kolkata,104,851,282,267,11,Basic,1,0.0,1,Low
234241,66,Male,Pune,52,5229,198,298,40,Platinum,0,0.0,0,Low
219421,42,Male,Kolkata,24,5635,355,653,45,Silver,1,0.0,1,Low
152615,47,Female,Pune,75,4266,27,393,6,Basic,0,1.1680625886453034e-144,0,Low
166287,54,Female,Hyderabad,7,314,356,198,22,Gold,0,1.3169818498778218e-143,0,Low
214915,40,Female,Bangalore,66,2485,48,359,5,Basic,0,5.397557509901299e-162,0,Low
272660,44,Male,Mumbai,47,3325,485,312,7,Silver,0,0.0,0,Low
187187,53,Female,Pune,54,3082,115,534,25,Basic,0,0.0,0,Low
158396,39,Male,Chennai,67,343,338,563,11,Basic,0,2.5350355707368838e-113,0,Low
253328,25,Male,Kolkata,50,6049,319,653,10,Basic,0,0.0,0,Low
180572,53,Female,Delhi,60,952,493,143,33,Basic,0,0.0,0,Low
130391,43,Male,Pune,2,6163,389,436,33,Basic,0,0.0,0,Low
213792,44,Female,Kolkata,79,1281,349,310,44,Silver,0,0.0,0,Low
136930,46,Female,Pune,54,4261,250,53,38,Basic,1,0.0,1,Low
256244,32,Male,Kolkata,18,2781,335,651,37,Silver,1,0.0,1,Low
144857,48,Male,Mumbai,71,2067,347,503,31,Basic,1,0.0,1,Low
124740,65,Male,Hyderabad,5,7960,202,487,39,Silver,1,0.0,1,Low
256163,39,Male,Bangalore,41,4760,255,478,23,Basic,1,0.0,1,Low
271392,55,Female,Delhi,73,360,107,634,8,Gold,1,1.0,1,High
293910,40,Female,Chennai,20,4241,278,25,8,Basic,0,0.0,0,Low
231985,38,Female,Kolkata,101,4105,459,216,10,Basic,0,0.0,0,Low
148436,30,Male,Hyderabad,50,1816,280,691,40,Platinum,1,0.0,1,Low
248517,22,Male,Hyderabad,51,5294,41,461,47,Silver,0,0.0,0,Low
272625,18,Female,Kolkata,48,2298,103,337,32,Silver,1,0.0,1,Low
174027,43,Female,Chennai,46,5128,395,473,41,Silver,1,0.0,1,Low
133429,29,Male,Pune,83,2733,328,426,2,Silver,0,0.0,0,Low
206126,21,Male,Chennai,101,2616,102,372,27,Basic,1,0.0,1,Low
108567,36,Male,Kolkata,90,6580,461,276,17,Silver,0,0.0,0,Low
266318,29,Male,Pune,19,9491,229,246,0,Silver,0,0.0,0,Low
220096,64,Female,Bangalore,40,2495,472,236,4,Silver,0,0.0,0,Low
175370,43,Male,Bangalore,34,1219,360,653,25,Basic,0,0.0,0,Low
279060,41,Female,Mumbai,59,9076,347,617,33,Platinum,0,0.0,0,Low
295540,29,Male,Kolkata,88,4334,106,285,13,Gold,0,0.0,0,Low
168653,23,Male,Hyderabad,11,6954,288,281,27,Gold,0,0.0,0,Low
245269,38,Female,Kolkata,52,7560,67,621,12,Basic,0,0.0,0,Low
275237,69,Female,Chennai,37,6856,21,626,6,Gold,1,7.583730324941065e-138,1,Low
127553,36,Male,Chennai,111,1190,280,593,32,Silver,0,0.0,0,Low
157478,66,Male,Kolkata,107,9383,262,113,16,Gold,1,0.0,1,Low
297971,39,Female,Pune,1,2471,39,209,27,Silver,0,1.0,0,High
293480,60,Male,Mumbai,115,4718,206,597,7,Silver,1,0.0,1,Low
190022,37,Female,Chennai,64,5435,490,112,16,Platinum,0,0.0,0,Low
113561,36,Female,Kolkata,74,515,441,272,24,Silver,0,0.0,0,Low
109826,56,Male,Delhi,47,5372,193,228,34,Basic,1,0.0,1,Low
237772,53,Female,Chennai,68,4250,298,68,23,Basic,0,0.0,0,Low
214340,31,Female,Mumbai,16,5648,339,376,35,Basic,0,0.0,0,Low
204258,36,Male,Bangalore,27,2855,489,463,46,Silver,1,0.0,1,Low
279533,25,Male,Pune,21,3520,178,117,6,Basic,0,0.0,0,Low
128787,27,Female,Mumbai,17,8475,291,7,35,Basic,0,0.0,0,Low
136995,59,Female,Hyderabad,98,7846,243,605,35,Gold,0,0.0,0,Low
284626,43,Female,Mumbai,89,8211,326,646,0,Silver,0,0.0,0,Low
232031,33,Female,Hyderabad,41,5360,23,229,47,Basic,1,3.9928937002780577e-181,1,Low
299252,38,Male,Chennai,30,1910,55,94,3,Gold,1,5.895919967755762e-184,1,Low
179669,28,Female,Mumbai,95,6149,184,695,22,Gold,1,0.0,1,Low
103622,38,Female,Kolkata,76,2792,469,438,35,Basic,0,0.0,0,Low
279903,64,Male,Hyderabad,101,2446,232,226,28,Silver,0,0.0,0,Low
203659,38,Male,Hyderabad,27,6849,453,392,18,Gold,1,0.0,1,Low
298060,31,Female,Delhi,46,928,230,637,31,Silver,0,1.3441195887869322e-281,0,Low
285159,36,Female,Bangalore,80,9200,137,716,23,Platinum,1,0.0,1,Low
239682,28,Female,Mumbai,86,9088,379,162,44,Gold,0,0.0,0,Low
247173,61,Male,Delhi,82,5814,129,506,10,Basic,0,0.0,0,Low
181336,61,Male,Pune,23,899,308,616,49,Platinum,1,0.0,1,Low
291212,29,Male,Chennai,52,4879,68,589,13,Basic,1,0.0,1,Low
169726,46,Male,Bangalore,98,829,383,382,32,Silver,1,0.0,1,Low
216158,28,Female,Chennai,42,8725,368,492,36,Basic,1,0.0,1,Low
124112,46,Female,Delhi,2,2722,49,721,33,Silver,1,1.0,1,High
177655,24,Male,Hyderabad,45,9601,114,17,34,Silver,0,0.0,0,Low
159585,58,Male,Pune,69,5944,129,708,23,Platinum,0,0.0,0,Low
297052,36,Male,Chennai,30,4035,24,602,27,Platinum,1,9.768725166022786e-51,1,Low
133455,54,Female,Bangalore,87,9720,89,305,20,Basic,1,0.0,1,Low
299139,38,Female,Mumbai,30,5074,365,562,10,Basic,1,0.0,1,Low
230638,32,Female,Pune,29,5254,282,261,19,Basic,0,0.0,0,Low
148042,22,Female,Mumbai,111,9829,90,58,37,Basic,0,0.0,0,Low
193500,30,Male,Kolkata,55,1227,133,354,10,Platinum,0,4.25075950032571e-249,0,Low
129957,39,Male,Mumbai,3,5595,130,173,27,Basic,0,0.0,0,Low
187563,47,Female,Delhi,31,6411,114,506,2,Basic,1,0.0,1,Low
185271,28,Male,Bangalore,42,4602,420,162,32,Platinum,0,0.0,0,Low
178883,37,Male,Bangalore,56,1700,201,195,4,Basic,0,0.0,0,Low
135834,47,Female,Delhi,75,707,317,447,7,Silver,1,0.0,1,Low
248739,39,Male,Chennai,81,5327,480,204,46,Gold,0,0.0,0,Low
124613,35,Female,Hyderabad,18,2071,233,504,20,Gold,1,0.0,1,Low
156999,62,Female,Bangalore,66,8171,75,81,21,Platinum,0,0.0,0,Low
286070,26,Female,Bangalore,85,2895,311,112,30,Gold,0,0.0,0,Low
147234,69,Female,Chennai,11,8034,336,164,4,Gold,0,0.0,0,Low
298171,53,Female,Pune,5,2338,158,89,41,Basic,1,0.0,1,Low
266870,35,Female,Kolkata,73,7261,397,449,2,Basic,0,0.0,0,Low
169247,27,Female,Chennai,103,3712,407,637,0,Silver,0,0.0,0,Low
101998,24,Male,Bangalore,97,9241,312,513,0,Silver,0,0.0,0,Low
293714,45,Female,Kolkata,87,8272,260,672,39,Silver,1,0.0,1,Low
266198,52,Male,Pune,119,5265,133,125,33,Basic,0,0.0,0,Low
142358,46,Male,Delhi,20,5574,123,714,41,Silver,0,0.0,0,Low
214537,26,Female,Mumbai,44,207,326,676,3,Basic,0,0.9999999999585848,0,High
144693,35,Female,Mumbai,58,5055,223,248,14,Gold,0,0.0,0,Low
211031,31,Male,Delhi,117,8184,195,709,29,Basic,1,0.0,1,Low
243132,45,Male,Kolkata,69,617,101,178,18,Gold,0,6.997062136544178e-90,0,Low
234794,27,Female,Delhi,3,7921,196,243,22,Silver,1,0.0,1,Low
198696,24,Female,Chennai,28,9413,365,248,22,Platinum,0,0.0,0,Low
220943,66,Female,Chennai,6,7901,303,555,42,Basic,1,0.0,1,Low
209774,67,Male,Chennai,55,5011,103,58,35,Gold,0,0.0,0,Low
110217,25,Male,Mumbai,35,6517,166,551,17,Basic,1,0.0,1,Low
180136,61,Female,Hyderabad,110,4241,283,353,42,Platinum,0,0.0,0,Low
241467,68,Male,Chennai,80,7032,150,504,46,Basic,0,0.0,0,Low
147668,65,Female,Mumbai,21,3937,458,703,3,Basic,0,0.0,0,Low
244389,18,Female,Pune,71,8227,217,635,47,Basic,1,0.0,1,Low
189941,58,Female,Mumbai,28,3899,411,399,15,Basic,0,0.0,0,Low
131313,26,Female,Bangalore,46,1056,215,319,44,Silver,1,0.0,1,Low
236966,41,Female,Mumbai,40,7289,233,422,9,Silver,0,0.0,0,Low
188363,34,Male,Kolkata,94,7904,163,212,10,Silver,1,0.0,1,Low
127687,45,Male,Bangalore,70,452,348,11,43,Gold,0,0.0,0,Low
291522,33,Female,Chennai,46,8047,157,256,23,Platinum,0,0.0,0,Low
208051,55,Male,Bangalore,110,8130,480,214,48,Basic,1,0.0,1,Low
240665,26,Female,Chennai,51,9739,58,563,25,Gold,0,0.0,0,Low
153939,46,Male,Hyderabad,92,2026,363,82,32,Basic,0,0.0,0,Low
149718,35,Female,Pune,110,2019,489,116,27,Basic,1,0.0,1,Low
122122,19,Female,Mumbai,55,2820,99,325,7,Platinum,0,0.0,0,Low
195006,25,Male,Bangalore,23,4258,15,659,39,Basic,1,1.0,1,High
112306,58,Male,Kolkata,92,8720,332,516,42,Gold,0,0.0,0,Low
149249,39,Male,Delhi,11,1085,168,469,12,Basic,1,3.148660155234555e-227,1,Low
127510,61,Male,Bangalore,72,3457,436,167,13,Basic,0,0.0,0,Low
141121,26,Female,Chennai,89,5027,121,86,39,Gold,0,0.0,0,Low
276335,34,Female,Delhi,14,6360,490,122,28,Silver,0,0.0,0,Low
204034,62,Male,Delhi,7,7690,223,209,41,Platinum,0,0.0,0,Low
230674,24,Female,Kolkata,3,1154,486,200,4,Silver,1,0.0,1,Low
216140,43,Female,Kolkata,69,9333,363,719,26,Silver,1,0.0,1,Low
191186,35,Male,Chennai,7,6735,297,439,17,Platinum,1,0.0,1,Low
296701,33,Female,Delhi,110,9741,228,213,48,Silver,0,0.0,0,Low
132604,37,Female,Chennai,3,6937,437,557,11,Silver,0,0.0,0,Low
270406,55,Male,Hyderabad,60,1736,482,355,2,Gold,0,0.0,0,Low
173680,21,Male,Bangalore,12,4006,436,185,0,Platinum,0,0.0,0,Low
245893,53,Male,Delhi,14,4346,18,45,42,Gold,0,1.005796322597283e-123,0,Low
167382,41,Female,Delhi,36,6299,131,650,1,Basic,1,0.0,1,Low
160447,33,Female,Chennai,119,316,60,375,11,Basic,0,1.0,0,High
105500,52,Female,Mumbai,115,5477,1,725,15,Basic,0,1.0,0,High
157805,52,Male,Pune,61,7648,466,556,9,Platinum,1,0.0,1,Low
173006,35,Female,Kolkata,118,615,272,573,23,Platinum,0,1.6800834888161594e-219,0,Low
108002,66,Male,Bangalore,69,5473,327,618,46,Silver,0,0.0,0,Low
250725,53,Male,Kolkata,40,7009,218,290,43,Platinum,1,0.0,1,Low
250804,68,Female,Kolkata,96,3785,387,466,33,Silver,0,0.0,0,Low
163801,22,Male,Mumbai,66,964,328,583,22,Silver,1,0.0,1,Low
155399,23,Male,Hyderabad,82,7463,420,669,43,Silver,0,0.0,0,Low
277619,23,Male,Delhi,53,2460,207,627,41,Basic,1,0.0,1,Low
175696,67,Male,Mumbai,45,1489,353,214,12,Silver,1,0.0,1,Low
245538,42,Male,Pune,5,6631,475,101,28,Basic,0,0.0,0,Low
252903,44,Female,Chennai,60,7125,177,416,45,Basic,0,0.0,0,Low
145282,33,Male,Kolkata,51,3369,110,217,14,Silver,0,0.0,0,Low
297127,50,Female,Chennai,58,8685,171,429,45,Basic,1,0.0,1,Low
180565,27,Male,Mumbai,66,5843,78,604,21,Gold,1,0.0,1,Low
147713,29,Female,Chennai,7,9712,350,276,37,Silver,1,0.0,1,Low
280605,45,Female,Pune,29,2588,346,131,33,Basic,1,0.0,1,Low
279812,60,Male,Chennai,58,3665,431,494,47,Silver,0,0.0,0,Low
128019,43,Female,Kolkata,91,8740,162,491,37,Silver,0,0.0,0,Low
250706,32,Female,Hyderabad,109,3542,430,538,42,Gold,1,0.0,1,Low
265856,43,Female,Kolkata,84,2851,496,283,47,Platinum,1,0.0,1,Low
105616,43,Female,Chennai,20,1557,42,521,3,Gold,0,1.4293104714284823e-11,0,Low
207006,57,Male,Delhi,98,8420,116,689,13,Silver,1,0.0,1,Low
241500,28,Male,Chennai,68,7558,51,253,48,Basic,1,0.0,1,Low
209718,21,Male,Hyderabad,59,3115,390,26,44,Silver,1,0.0,1,Low
288078,28,Male,Kolkata,107,7699,409,116,3,Basic,0,0.0,0,Low
237651,62,Male,Bangalore,88,995,219,380,43,Gold,0,0.0,0,Low
183632,59,Male,Delhi,72,8867,172,5,11,Basic,0,0.0,0,Low
221152,51,Male,Chennai,41,7330,1,99,34,Basic,0,1.0,0,High
201762,62,Male,Pune,71,9384,310,275,18,Gold,0,0.0,0,Low
240623,19,Female,Mumbai,90,5796,78,607,2,Gold,0,0.0,0,Low
290137,30,Female,Pune,53,3084,455,501,2,Silver,0,0.0,0,Low
109235,39,Female,Pune,31,5516,367,5,17,Silver,0,0.0,0,Low
209336,64,Male,Chennai,116,5117,433,423,49,Silver,1,0.0,1,Low
145852,28,Female,Kolkata,14,4573,61,81,5,Silver,0,0.0,0,Low
101961,61,Female,Kolkata,79,5588,382,676,6,Basic,0,0.0,0,Low
171307,22,Female,Hyderabad,78,6140,470,723,22,Basic,0,0.0,0,Low
104568,59,Male,Bangalore,75,1286,418,461,4,Gold,0,0.0,0,Low
297109,52,Male,Delhi,16,7599,130,97,47,Basic,0,0.0,0,Low
186215,20,Female,Hyderabad,26,6858,186,336,37,Basic,0,0.0,0,Low
294029,66,Male,Pune,18,5611,96,526,25,Silver,1,0.0,1,Low
275173,45,Female,Pune,32,4860,318,391,7,Gold,1,0.0,1,Low
240402,28,Male,Hyderabad,3,8775,462,401,46,Platinum,1,0.0,1,Low
158513,43,Female,Pune,40,4736,212,576,44,Basic,1,0.0,1,Low
152616,36,Female,Kolkata,80,6626,464,189,11,Silver,0,0.0,0,Low
192928,32,Male,Pune,73,2262,287,452,32,Gold,1,0.0,1,Low
252181,31,Female,Mumbai,9,8645,36,336,3,Silver,0,0.0,0,Low
294339,39,Female,Mumbai,53,8734,154,347,23,Silver,0,0.0,0,Low
185258,63,Female,Bangalore,17,8419,308,534,16,Basic,0,0.0,0,Low
274258,37,Female,Mumbai,57,9855,408,288,49,Basic,1,0.0,1,Low
186910,32,Female,Chennai,26,6017,414,634,49,Basic,1,0.0,1,Low
271081,32,Female,Delhi,90,9247,229,417,46,Platinum,0,0.0,0,Low
178986,19,Female,Delhi,80,9721,113,318,1,Gold,0,0.0,0,Low
231597,57,Male,Delhi,18,9396,83,65,27,Silver,0,0.0,0,Low
178642,42,Male,Mumbai,91,6463,409,169,30,Gold,0,0.0,0,Low
254885,41,Male,Pune,29,7966,393,604,5,Silver,0,0.0,0,Low
184111,65,Male,Mumbai,64,6574,383,194,10,Silver,0,0.0,0,Low
258289,24,Female,Delhi,86,4943,441,417,42,Basic,0,0.0,0,Low
224140,35,Female,Hyderabad,48,9624,242,283,30,Silver,0,0.0,0,Low
258172,38,Female,Hyderabad,97,7750,231,426,46,Silver,0,0.0,0,Low
237031,48,Male,Kolkata,84,8611,169,259,0,Basic,1,0.0,1,Low
227876,36,Male,Hyderabad,4,9480,433,439,35,Silver,1,0.0,1,Low
190095,54,Male,Kolkata,66,7623,203,88,1,Gold,0,0.0,0,Low
114837,20,Female,Mumbai,75,5582,255,636,39,Basic,0,0.0,0,Low
234937,32,Female,Delhi,26,1335,175,198,22,Platinum,0,0.0,0,Low
105130,38,Female,Kolkata,97,2416,393,566,31,Platinum,1,0.0,1,Low
168311,62,Female,Pune,57,2005,305,348,32,Silver,1,0.0,1,Low
242152,40,Female,Chennai,88,2785,261,92,44,Platinum,0,0.0,0,Low
212854,43,Male,Hyderabad,44,4508,318,724,34,Basic,1,0.0,1,Low
264765,60,Female,Hyderabad,13,2114,344,241,23,Platinum,1,0.0,1,Low
247671,31,Male,Delhi,3,6779,67,165,3,Basic,0,0.0,0,Low
183812,60,Male,Kolkata,59,6252,373,588,10,Basic,1,0.0,1,Low
202633,47,Male,Kolkata,56,1379,483,506,20,Silver,0,0.0,0,Low
180644,67,Male,Bangalore,21,2787,285,526,29,Silver,1,0.0,1,Low
149441,58,Female,Mumbai,36,3929,58,193,4,Basic,0,0.0,0,Low
171618,48,Female,Delhi,86,472,210,187,9,Silver,0,8.955080349692811e-165,0,Low
286030,59,Female,Hyderabad,85,1402,293,419,22,Platinum,0,0.0,0,Low
171844,23,Female,Pune,81,7880,365,594,49,Basic,1,0.0,1,Low
250944,30,Male,Hyderabad,72,8736,250,573,46,Basic,1,0.0,1,Low
168054,58,Female,Kolkata,23,1516,218,548,19,Silver,1,0.0,1,Low
266371,55,Male,Kolkata,89,2765,468,107,33,Silver,0,0.0,0,Low
160442,29,Male,Pune,23,8047,213,666,43,Basic,1,0.0,1,Low
141577,58,Male,Pune,13,694,455,256,49,Silver,1,0.0,1,Low
291310,44,Male,Pune,72,895,265,106,1,Basic,0,0.0,0,Low
167820,20,Male,Hyderabad,20,3840,119,160,1,Basic,0,0.0,0,Low
139933,44,Female,Hyderabad,50,5528,411,472,22,Silver,1,0.0,1,Low
100837,27,Male,Delhi,10,3974,443,126,16,Silver,1,0.0,1,Low
264819,59,Male,Delhi,20,4938,493,212,7,Basic,0,0.0,0,Low
198117,66,Male,Kolkata,107,4288,362,609,30,Basic,1,0.0,1,Low
102891,34,Male,Hyderabad,30,9496,431,98,20,Gold,0,0.0,0,Low
296635,65,Male,Chennai,43,9403,193,620,5,Silver,0,0.0,0,Low
118498,44,Female,Kolkata,117,3527,443,291,22,Basic,1,0.0,1,Low
245166,27,Male,Bangalore,70,2252,82,626,36,Silver,1,1.410373299057324e-230,1,Low
234952,37,Female,Bangalore,41,245,69,83,28,Gold,1,6.633505060075237e-16,1,Low
137887,61,Male,Hyderabad,68,1805,150,705,40,Basic,1,0.0,1,Low
218809,34,Female,Bangalore,13,5671,151,69,39,Basic,0,0.0,0,Low
173144,50,Female,Mumbai,106,5994,207,356,47,Basic,0,0.0,0,Low
252226,20,Female,Delhi,82,766,482,481,27,Silver,0,0.0,0,Low
148689,21,Female,Bangalore,97,3906,332,195,40,Basic,0,0.0,0,Low
263631,62,Female,Chennai,67,1908,137,423,23,Gold,0,0.0,0,Low
182618,38,Male,Pune,83,7381,444,58,36,Basic,0,0.0,0,Low
232901,39,Male,Kolkata,53,6401,141,151,46,Gold,0,0.0,0,Low
202799,44,Female,Delhi,91,8508,120,335,26,Basic,0,0.0,0,Low
213483,27,Female,Pune,8,4811,115,294,2,Basic,1,0.0,1,Low
147231,52,Female,Kolkata,37,4076,219,275,38,Silver,1,0.0,1,Low
122034,29,Female,Kolkata,33,8921,91,679,35,Gold,0,0.0,0,Low
134493,58,Female,Kolkata,119,9409,159,80,27,Silver,1,0.0,1,Low
221620,40,Male,Kolkata,77,3005,453,310,6,Gold,0,0.0,0,Low
130001,38,Male,Pune,56,7499,53,122,20,Silver,1,0.0,1,Low
231188,66,Female,Kolkata,59,2342,260,620,9,Platinum,0,0.0,0,Low
138591,29,Female,Kolkata,110,7043,448,3,27,Gold,0,0.0,0,Low
120222,42,Male,Pune,67,1418,469,367,48,Silver,1,0.0,1,Low
237455,38,Male,Mumbai,21,9306,123,164,43,Basic,0,0.0,0,Low
280487,51,Male,Pune,93,4867,224,87,13,Silver,1,0.0,1,Low
125389,35,Female,Mumbai,81,568,154,553,28,Basic,0,5.799439531359108e-59,0,Low
179372,37,Female,Kolkata,32,7246,137,638,28,Basic,1,0.0,1,Low
274093,37,Female,Hyderabad,55,1015,232,703,33,Silver,1,0.0,1,Low
131974,43,Female,Chennai,93,4415,254,397,16,Silver,0,0.0,0,Low
272089,31,Female,Hyderabad,114,9098,82,334,19,Basic,0,0.0,0,Low
263700,64,Male,Delhi,9,9066,255,284,18,Basic,0,0.0,0,Low
102005,63,Female,Chennai,39,3763,47,455,5,Gold,1,8.625885649016163e-246,1,Low
193257,54,Male,Pune,15,9974,99,481,44,Platinum,1,0.0,1,Low
158905,24,Female,Pune,10,3192,40,324,6,Platinum,1,3.3049399031653846e-154,1,Low
279883,49,Male,Delhi,60,3447,267,455,28,Gold,1,0.0,1,Low
176252,52,Female,Delhi,23,8416,264,655,28,Silver,1,0.0,1,Low
279754,50,Female,Bangalore,91,6843,371,182,38,Gold,1,0.0,1,Low
117359,59,Male,Bangalore,115,3664,112,447,20,Platinum,1,0.0,1,Low
197756,27,Male,Hyderabad,70,2591,30,4,31,Silver,0,5.160284768304464e-153,0,Low
107830,69,Female,Pune,85,3831,311,493,16,Silver,0,0.0,0,Low
281121,24,Male,Pune,81,1375,305,37,1,Basic,0,0.0,0,Low
161451,28,Male,Mumbai,112,4414,289,103,14,Silver,1,0.0,1,Low
127498,60,Female,Bangalore,70,7380,265,488,28,Silver,0,0.0,0,Low
181352,58,Female,Kolkata,108,1435,400,55,29,Basic,0,0.0,0,Low
242435,18,Male,Kolkata,57,1897,265,480,7,Basic,0,0.0,0,Low
127400,50,Female,Kolkata,87,3870,184,640,16,Silver,0,0.0,0,Low
100125,29,Female,Bangalore,42,4299,300,672,24,Silver,1,0.0,1,Low
189391,68,Female,Hyderabad,9,2394,284,185,27,Basic,0,0.0,0,Low
120864,60,Female,Mumbai,103,9023,439,477,34,Silver,1,0.0,1,Low
247295,37,Male,Kolkata,97,9420,164,221,33,Silver,1,0.0,1,Low
226268,65,Female,Bangalore,98,5979,106,212,21,Gold,0,0.0,0,Low
273398,37,Male,Delhi,59,5622,369,485,14,Silver,0,0.0,0,Low
117073,36,Female,Hyderabad,62,1727,375,133,44,Silver,1,0.0,1,Low
106404,64,Female,Chennai,66,4619,47,507,32,Silver,0,0.0,0,Low
211242,47,Male,Hyderabad,119,8447,56,42,32,Basic,0,0.0,0,Low
247350,58,Male,Mumbai,15,8860,102,291,33,Gold,1,0.0,1,Low
117626,41,Female,Pune,39,1003,233,728,33,Basic,0,1.6681806306596234e-298,0,Low
275654,27,Female,Pune,23,2991,274,651,7,Gold,0,0.0,0,Low
139563,42,Female,Mumbai,93,2186,190,541,49,Basic,0,0.0,0,Low
264598,27,Female,Hyderabad,54,6859,205,238,39,Basic,0,0.0,0,Low
207526,59,Female,Bangalore,72,8516,371,34,40,Basic,0,0.0,0,Low
149314,49,Female,Hyderabad,84,654,222,314,31,Basic,0,4.023711119891029e-225,0,Low
269559,31,Male,Delhi,67,7684,22,182,17,Basic,0,5.683067728838346e-288,0,Low
253170,25,Male,Chennai,84,9738,471,172,31,Gold,0,0.0,0,Low
154330,47,Male,Hyderabad,51,5322,230,463,37,Platinum,1,0.0,1,Low
153622,19,Male,Hyderabad,67,3970,478,61,14,Silver,0,0.0,0,Low
245936,65,Female,Bangalore,16,332,353,17,1,Basic,0,6.05518869190188e-217,0,Low
180365,64,Male,Kolkata,118,8279,59,26,10,Silver,0,0.0,0,Low
104415,30,Female,Chennai,63,3860,257,37,10,Basic,1,0.0,1,Low
290920,52,Female,Pune,32,8695,103,441,31,Gold,1,0.0,1,Low
252018,20,Female,Chennai,82,2293,489,501,37,Basic,1,0.0,1,Low
239362,28,Male,Chennai,106,6197,122,147,36,Basic,0,0.0,0,Low
135311,61,Male,Pune,96,1599,330,282,37,Gold,1,0.0,1,Low
